payload_commit_msg,repository_language
mm: incluir visão de preços. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
added negamax player. and super fancy (and annoying) menu load screen,Ruby
Removing annoying file.,Java
"Sorted big camera jump after a large update of the terrain. Escape now exits the game from within the gamestate. Removed annoying ""01234"" output in console... blame my OCD.",Java
"removing debugging alerts Like I said, it got annoying.",JavaScript
Allow the user to enter help topics in upper or lowercase. Forcing uppercase (e.g. help Assets) is too annoying. Thanks to WhiteStar for pointing this out.,C#
"added data-role=""page"" to separate videos from discussions Not sure if I'll go this route, though I guess it's probably easiest… I hate JQM :P",JavaScript
make vim save undo/swap files in less annoying places,VimL
I hate Git.,Java
subfilder is annoying,PHP
i hate this,Haskell
remove annoying case switcher,VimL
Remove annoying warning Now collect such warnings on a wikipage instead,D
argh,JavaScript
Disable annoying auto-update,VimL
added who's not on heart list of names guessed on competition on the world's most annoying radio station,PHP
"Fix APSTUD-4565 ""Short Tag"" snippet from XML autocompletes in HTML document, causing annoying content assist experience - bundle pre-cache generator from build wasn't properly handling ""with_defaults"", so for a lot of commands/snippets it was missing properties, typically scope.",JavaScript
Remove annoying linewise selection change.,VimL
Remove hideurlbar - its annoying,PHP
Added support for Travis-CI. I really hate how I am getting sucked in to all this automation goodness. :-) http://bombasticmonkey.com/2012/03/02/automatically-test-your-puppet-modules-with-travis-ci/,Puppet
styleeditor: implementaçao de modos de ediçao. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
sd: implementa aba de contatos. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
hate poker,Ruby
adding dummy data. so annoyed with smart git,JavaScript
So angry,PHP
argh,JavaScript
Fixed annoying test,Python
Support git-svn Check only trunk-master. Other branches don't touch because I hate svn branches.,Shell
"bash: fix ""getcwd: cannot access parent directories: Math result..."" In get_working_directory(), the getcwd call in the __ANDROID__ workaround case was obviously wrong, having sizeof(char *) as a length argument instead of the length of the malloced string itself. Also, no check for malloc failure was there. With this fix, tested on maguro, using bash with the usual prompt containing pwd references, as well as the pwd bash builtin itself, no longer spew these annoying messages mentioned in the title. Also made a small change to sh_invalidnum() to fix compile warnings. Change-Id: I9546e07731a251f80e410935619ddcf0873694af",C
twl6030_bci_battery_ap_fuel: Disable annoying logline,C
"Don't assert on ill-formed search request wxFAIL is not the right thing to do on invalid incoming packets. We should log the error and silently drop the request, without annoying the user. Also made some white-space changes while at it. git-svn-id: http://amule.googlecode.com/svn/trunk@10770 88c6d71f-33b7-083e-b0dd-db96bf62e93a",C++
mm: corrige tipo de campo ativo. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
datadict: suporte a tipo booleano. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
Fix for annoying ExtJS layout failure Was visible when tab panel rolled up when changing tabs,C++
No more shared history and annoying bindings.,Shell
"Hate putting dependencies into git...so archaic and college-like... Any-hoo, here lie the dependencies for SDL_ttf which is needed for text/fonts",D
share_history is annoying,Ruby
I hate DS_STORE,Ruby
Merge pull request #304 from ffmike/patch-1 Fix trivial and yet annoying typo,Ruby
remove annoying expressions,Python
Merge pull request #14 from cap2/master One-line fix for an annoying bug...,JavaScript
Commented out an annoying print statement.,C++
argh,JavaScript
"id is annoying, because you can't call NSObject methods on it",Objective-C
Added annoyed code. In C for color,Verilog
changed the readme so Zintinio won't be angry,Ruby
Annoying dialog box on windows launch,C++
changed the readme so Zintinio won't be angry,Ruby
cganged the readme so Zintinio won't be mad,Ruby
argh again,JavaScript
"Removed SSH Agent, don't need it on OS X This is responsible for a lot of the annoying prompts on system reboots",Shell
Removed SSH-agent from .zshrc to fix OS X bug This prevents the annoying password prompt on every reboot or host change,Shell
removed annoying copyright headers,Python
"Fixed small annoying things -- need to figure how to change data type of nb_passengers on Heroku DB, and push it there",Ruby
smaller font size for mad mimi widget Signed-off-by: David Meister <thedavidmeister@gmail.com>,PHP
I hate mikkel,Java
mad fail at testing,Java
documents: create() precisa associar queries ao modelo de documento em cache. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
"sd: ajusta nome do campo de codigo de parceiro, para equivaler a especificaçao. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>",Java
Merge branch 'track' of github.com:RileyA/STATICly-MAD into track,ActionScript
Merge branch 'track' of https://github.com/RileyA/STATICly-MAD into track,ActionScript
generator annoyed,Ruby
Merge branches 'mad-response' and 'mlx4' into fixes,C
CHANGE PARSING CHRISTINE DONT BE ANGRY,Java
"mon: do not mark osds out if NOOUT flag is set Do not mark down osds out when NOOUT flag is set. This is more or less equivalent to setting a very long 'mon osd down out interval', but reversible and less annoying. Signed-off-by: Sage Weil <sage@newdream.net>",C++
"Merge pull request #74 from DarkArc/master Fixed a rather annoying ""crash fix"" - Thanks DarkArc!",Java
"Well this should fix the issues with config, but I hate it.",Java
Fixing Deprecated error notice for all php extensions in /conf.d/*.ini files. No more annoying messages when using php-cli!,Shell
Added hate button,Ruby
"Argh, I thought the first reversion didn't work. This reverts commit b76ffe8e16efab9a4cbc01c9e342f926c65efb77.",Ruby
G'bye annoying warning,Ruby
"ruby 1.8.7, i hate you",Ruby
fixed annoying misspelling in readme ..,PHP
i hate you share_history,Shell
argh WL_EXPORT screwed with my brain;p,C
so that kaylene doesn't get mad at me. or adam. mostly adam. git-svn-id: svn+ssh://scheduler.csc.calpoly.edu/repo@2582 13b268f7-8392-4c9d-bc7d-1e80a86bc2f9,Java
Merge branch 'track' of github.com:RileyA/STATICly-MAD into editor,ActionScript
no annoying outdentation of ruby comments,VimL
i hate readmez + linkz + bookmarkletz,JavaScript
took out annoying comments,Java
"extract: Don't preserve permissions, most packages are filled with root owned files, so that gets annoying fast ;). convert: Throw a linefeed between each package on stderr create: I didn't check if it actually worked before, but ota v1 packages ended up with a funny default target_revision. Fix it to match the behaviour of the python tool. create: Forbid creating ota v1 updates for anything newer than a K3gb, because it produces garbage, and is probably unsupported/a bad idea anyway ;).",C
Merge branch 'master' of github.com:visionmedia/mad,Shell
soft tabs again. why do you hate me github.,JavaScript
Remove double-click for jumping to files * It was getting annoying when trying to select text.,VimL
god I hate you heroku,Ruby
god I hate you heroku... still,Ruby
centroiding bug; argh it should be a function,Python
Annoying commit ahead: Run the source/header files through astyle.,C
net netfilter remove annoying comparison will always be true warning,C
Removed the pom - I hate maven!,Java
"Argh, typos.",Perl
one more attempt at ridding us of some of those annoying mime types git-svn-id: http://svn.php.net/repository/pear/packages/Math_Combinatorics/trunk@284180 c90b9560-bf6c-de11-be94-00142212c4b1,PHP
one more attempt at ridding us of some of those annoying mime types git-svn-id: http://svn.php.net/repository/pear/packages/Net_Finger/trunk@284180 c90b9560-bf6c-de11-be94-00142212c4b1,PHP
Map the annoying b/B to <Nop> in pentadactyl,VimL
Merge pull request #143 from D4nte/master annoying warning,PHP
Handle errors when listing events Signed-off-by: Zane Bitter <zbitter@redhat.com>,Python
I hate Rails README,Ruby
one more attempt at ridding us of some of those annoying mime types git-svn-id: http://svn.php.net/repository/pear/packages/Gtk2_ScrollingLabel/trunk@284180 c90b9560-bf6c-de11-be94-00142212c4b1,PHP
one more attempt at ridding us of some of those annoying mime types git-svn-id: http://svn.php.net/repository/pear/packages/HTML_AJAX/trunk@284180 c90b9560-bf6c-de11-be94-00142212c4b1,JavaScript
one more attempt at ridding us of some of those annoying mime types git-svn-id: http://svn.php.net/repository/pear/packages/HTML_Common/trunk@284180 c90b9560-bf6c-de11-be94-00142212c4b1,PHP
"New icons, progress bar + more - Fixed that annoying bug with Raphaël SVG icon rendering - Added some new icons - Beginnings of some error checking in client.py - Now catching readyStates properly in AJAX loading - Minor styling changes - Added a progress bar for AJAX requests",JavaScript
Argh bytes,Python
Makes sounds. :D Bear with the annoying sound.,Assembly
"Syntax fixes - I hate the fact that the semicolon is optional ""sometimes"" in C++. Either make it compulsory, or do away with it completely -- do we really save *that* much time by allowing people not to type it at certain times?!?",C++
Merge branch 'master' of git://github.com/semmypurewal/Political-Love-Hate-Project,JavaScript
one more attempt at ridding us of some of those annoying mime types git-svn-id: http://svn.php.net/repository/pear/packages/HTML_QuickForm_CAPTCHA/trunk@284180 c90b9560-bf6c-de11-be94-00142212c4b1,PHP
actually raise Defer rather than just making an object here. Oops. this was causing silent annoying failure.,Python
Remove annoying echo of compiler invocation by R CMD SHLIB git-svn-id: https://swig.svn.sourceforge.net/svnroot/swig/trunk@12987 626c5289-ae23-0410-ae9c-e8d60b6d4f22,C++
"Added Failed to locate '--update' MAD_PATH="":/usr/local/share/mad:/usr/share/mad:."" for remote pages",Shell
quieted some annoying warnings in release mode,C
added dotjs to make yammer much less annoying.,VimL
one more attempt at ridding us of some of those annoying mime types git-svn-id: http://svn.php.net/repository/pear/packages/DBA_Relational/trunk@284180 c90b9560-bf6c-de11-be94-00142212c4b1,PHP
one more attempt at ridding us of some of those annoying mime types git-svn-id: http://svn.php.net/repository/pear/packages/DB_NestedSet/branches/branch_1_2_x@284180 c90b9560-bf6c-de11-be94-00142212c4b1,PHP
one more attempt at ridding us of some of those annoying mime types git-svn-id: http://svn.php.net/repository/pear/packages/DB_NestedSet/trunk@284180 c90b9560-bf6c-de11-be94-00142212c4b1,PHP
one more attempt at ridding us of some of those annoying mime types git-svn-id: http://svn.php.net/repository/pear/packages/DB_Pager/trunk@284180 c90b9560-bf6c-de11-be94-00142212c4b1,PHP
"Removing our fixtures. Fuck fixtures. Seriously. All they do is cause issues, I hate it. Why did I ever even do that in the fist place? Sigh...",Python
I hate this assignment so much right now.,C
We hate dumb users,C
"don't constrain single edge extrude, annoying for retopo see: http://www.youtube.com/watch?v=5AzRpFfWR6k request from ZanQdo, VenomGFX & Jonathan Williams. For previous functionality Z, Shift+Z. git-svn-id: https://svn.blender.org/svnroot/bf-blender/trunk/blender@45619 954f8c5b-7b00-dc11-b283-0030488c597c",C
AAAARGH,JavaScript
AAAARGH,JavaScript
AAAARGH,JavaScript
AAAARGH,JavaScript
fix annoying diaeresis,Java
This tiny changes will display the inactive message on all screen sizes in the center of the window. The old version displayed it in the right bottom half of my screen and that is annoying.,Java
Added s.date to libv8.gemspec so that the annoying gemspec error won't appear,Python
"Add extra device check for to fix external device corruption. I have been testing this to make sure everything should work just fine for the last couple days, but to confirm I would appreciate if the device maintainers for the following devices test to confirm their ABG wifi drivers are still working as they should. -wingray -stingray -maguro -msm8660 based devices -msm7x30 based devies -a500 I have done test builds of all of them and the m5dsums do match the firmware that should be copied over, but I would hate for this to break someone elses wifi and have them go through the hoops that I have to try and get this properly fixed. (I still can't find which device is the root of this problem, but it also seems the p1c is the only device affected atm too, so this is a workable solution.) Signed-off-by: KhasMek <Boushh@gmail.com>",C
Give ssh command to rsync via environment. I ran into this issue: http://superuser.com/questions/354361/rsync-complaining-about-missing-trailing-in-a-bash-script I really hate shell scripting.,Puppet
Get rid of annoying message on log out from ssh-agent,VimL
Enable pymode_syntax_all to see if it kills this annoying print bug,VimL
Newlines are annoying.,Python
Unmoved files because that breaks everything I hate Xcode file management. Just use normal hierarchy!!,Objective-C
some tools get angry when the same name is used for a type & an instance declaration.,C
some tools get angry when the same name is used for a type & an instance declaration.,C
std::string() with zero length gets cranky by throwing exceptions -- at least it doesn't crash. Fix exceptions seen by Karan in #15,C
"Fixed bug with multiple choice questions giving wrong immediate feedback, got rid of annoying popup",Java
Add Show command to identfile. It should help us to debug that annoying bug of identfile aborting connections...,C++
"completely refactored javascript, can now handle most timesteppings (except week, to annoying to implement ;) )",JavaScript
[MSBuild.Task] Removing annoying compiler warning Signed-off-by: Gleb Golubitsky <sectoid@gnolltech.org>,Nemerle
"Fixed annoying version typo 'verson'. Whoever typed that needs to be shot. Wait, I did that. Sorry.",C#
Annoying VCR default- does not ignore localhost by default.,Haskell
I ain't even mad,C#
ARGH WHY MUST NEW COMMITS ALWAYS SHOW UP IN SUBMODULES,VimL
Merge remote-tracking branch 'origin/master' Conflicts: AttendanceApp/notes.txt I think I fixed it. Don't get mad at me.,Java
Fixed annoying debug log,Java
"Allow reducing the BT connection delay. By default, a four-second delay is imposed on some devices between setting up HFP and A2DP. This makes Bluetooth initialization take much longer than it needs to for many devices. This delay is very annoying; slow Bluetooth connections often mean the user is sitting around, waiting for it to complete. Allow disabling this delay if the user's devices don't need it. I've assumed that some devices do (it's there for a reason), so the default is unchanged. Change-Id: Ibfa0a76b4907cb76ad754c09d15e21b5f8b278cd Signed-off-by: Glenn Maynard <glenn@zewt.org>",Java
I hate all file formats,Python
"changed names of top level directories, which were annoying me",Scheme
"shell: trata corretamente caso ""submit-ie"" vazio. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>",Java
"perform actions in clickedButtonAt... methods instead of didDismiss... methods I made this change because new UIAlertViews that are shown will send a alertView:didDismissWithButtonAtIndex: message to alert views already being shown, with a button index of 0 (the cancel button index). This is particularly annoying if you don't want an alert view to force an action unexpectedly, like, say, exiting the application.",Objective-C
"Get rid of iOS 5 momentum scrolling Causes a few annoying bugs that I couldn't fix, such as content being cut off and flickering",JavaScript
shell: remoção de beforeValidation() de AbstractPage. validação já não é mais feita em AbstractPage. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
scripts: instruções de construção atualizadas. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
I hate this fucking language.,Haskell
"Some simple checks to get rid of those annoying, casual trouble makers",Java
"Send SIGKILL when `offline-imap' is called with prefix I'm using offlineimap and offlineimap-el to read my mails with wanderlust in emacs. When offlineimap crashes (mostly due to a lost internet connection as I am working on a laptop) it crashes hard, which means I can only kill it with sigkill. Your offlineimap-kill function only sends sigterm, which is not enough. Today I was annoyed enough to finally fix it. Now, when I give a prefix arg sigkill is used. I thought you might want to add that to your git repository (diff attached). Signed-off-by: Julien Danjou <julien@danjou.info>",Emacs Lisp
A few more prefriendly tweaks. Annoying disconnect sound fixed.,Java
"clearcase: Get rid of annoying ""Buffer has running process; kill it?"" startup problem",Emacs Lisp
Use a short hash for commit links. Life without sed would be annoying.,Python
added support for dealing with new files no more annoying dialogues!,C
"added accessible to db/parser, fixed various annoying bugs",Java
"Removed excess periods from the end of a couple of email addresses, they were annoying my mail client a bit - if they were there for a reason, I apologise.",JavaScript
"infiniband-diags/src/ibccquery.c: Fix CACongestionSetting inputs Make inputs to CACongestionSetting more like MAD packet, allowing multiple SLs to be configured at one time. Signed-off-by: Albert Chu <chu11@llnl.gov> Signed-off-by: Ira Weiny <weiny2@llnl.gov>",C
"fixing annoying hashchange bug in IE. IE sucks becuase it creates the onhashchange global var without actually using it. wow, smart. gj guys lol. this is the one time where you CANT rely on feature-probing but *HAVE* to break everything you know about JS and provide features based on browser/version. these guys can mess anything up.",JavaScript
"Argh, jruby fails building redcarpet gem, comment out for the moment",Ruby
ignore the annoying .DS_Store,Objective-C
"Just fixed the most annoying bug ever. Oh, and basically leveled up! :O Time to continue working.",Java
"i hate merge markers, they make me cry and my programs fail",Erlang
documents: atualiza referência tabela-modelo ao criar/remover modelo. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
TO-DO: atualização do TO-DO. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
Removed annoying tab bug Added SmartSetEnabled to change the state programaticall Added SmartSetUserAgent to set the useragent (must be called before SmartSetup to take effect),C++
I hate making README's.,JavaScript
argh,JavaScript
I hate git...,Java
I hate ruby koans,Ruby
Blaaaaaaaaaaaah. Da fuck. I hate when I fuck myself over with merge conflicts. Man these commits are so shittier than the ones in the linux changelog.,D
i hate my life,Haskell
"Updated SpoutPlugin to build against 1.2.3-R0.3-SNAPSHOT. Also added a check against Craftbukkit builds. The idea in this case is prevention: we all hate this sort of thing but if it saves a person's world due to their negligence and therefore a complaint/issue...I say it is worth it. The option is also toggeable within Spout's config. On another note, Spout's auto-updating was removed (didn't work right) as well as cleaned up config. Signed-off-by: Chris Sanders <NinjaZidane@hotmail.com>",Java
shell: getParameter() em ViewData é parametrizável. Sem necessidade para casting na chamada. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
all: altera chamadas de getParameter() e getElement() para remover castings. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
"Removed connection sharing, fixed really annoying javascript global bug",PHP
ARGH,PHP
Remove (useless and) annoying Error message.,JavaScript
annoying bar jumping around fixed?,JavaScript
"Attempted to set Opacity to false, but not working. ARGH. Signed-off-by: Michelle Len <mlen@umail.ucsb.edu>",Java
Added Kill Streaks 3-5-7 kill streaks 3 = weapon upgrade or health 5 = creeper strike 7 = angry wolfs,Java
"git stuff, annoyed.",Java
commented out annoying/problematic settings (and hopefully prevented SEGVs),Ruby
"- get rid of most generic types, this is just annoying",Java
I hate git...,Java
I hate git...,Java
Merge branch 'master' of git@github.com:hnsr/argh,JavaScript
"Get rid of the annoying ""Fontifying..."" messages on OS X.",Emacs Lisp
scripts: atualização para referência tabela-modelo. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
"a lot of redundancy in the visualization code. i hate it, but it is going to be the way it until I find time to come back to this.",Python
Annoying... tagged all choice questions as 'text' or else text value won't show in csv reports git-svn-id: https://svn.concord.org/svn/projects/trunk/common/java/otrunk/otrunk-examples@25781 6e01202a-0783-4428-890a-84243c50cc2b,Ruby
removed annoying signal handler,C
Fix the annoying issue when creating multiple instances of the Isotope class.,PHP
Added tube mount plates and added the needed .gitignore files to avoid driving me mad,C
Disabled the annoying mouse follow,VimL
ghahahaha I HATE MY LIFE,Haskell
i hate this ? Signed-off-by: Pascal Vahlberg <pascalvahlberg@yahoo.de>,Python
argh,VimL
Argh. Flash Builder keeps unmaking this symlink,ActionScript
argh,Objective-C
Renaming some getters/setters that were annoying me.,Java
Removed some annoying println statements that I forgot about last night.,Java
I hate git,C++
Remove annoying path output about the inability to open various files,C++
"bash: fix ""getcwd: cannot access parent directories: Math result..."" In get_working_directory(), the getcwd call in the __ANDROID__ workaround case was obviously wrong, having sizeof(char *) as a length argument instead of the length of the malloced string itself. Also, no check for malloc failure was there. With this fix, tested on maguro, using bash with the usual prompt containing pwd references, as well as the pwd bash builtin itself, no longer spew these annoying messages mentioned in the title. Also made a small change to sh_invalidnum() to fix compile warnings. Change-Id: I9546e07731a251f80e410935619ddcf0873694af",C
markdown syntax aaargh,Shell
"got rid of approvals in the templates, updated annoying float issue in templates",Python
"Removed LinkedIN, which I now hate, and changed title slightly.",JavaScript
Delete .DS_Store I hate these things…,Java
Fixing a few annoying errors Fixed so null exception won't crash the server. Fixed so invalid pos won't crash the server.,C#
Fixed an annoying bug in the timezone cgi,C
argh,Shell
argh,Shell
argh,Shell
this is getting annoying now,PHP
Delete .DS_Store I *really* hate them…,Java
Adding actual login code. I hate that I have to ask for a wlid password though... once delegated token support comes around that shouldn't be necessary.,Python
Fix many minor issues with mouse focus handling that were annoying (e.g. glitches with FF menus and Chrome inspector).,JavaScript
"SkyfireDB Changeset - Release 5 ------------- Misc Fixes: ------------- - Conditions tables and npc_spellclick_spells tables fully converted for new conditions system and tested - Raid Spawns for ""Blackwing Descent"" (Thx Raffa50) - Gilneas Phase 1 and 2 complete makeover - All quests working up to phase 4 (quest ""From the Shadows"") - Script_text table cleanup (removed some repeat and inaccurate info) - Tons of npcs have ""sleep"" state removed (Thx Nomad) - Faction correction for Alliance Mountaineer's (Thx Nomad) - Tons of Conditions Updates - DK Portal - Purple gameobject visual respawns (Still needs more spawns) - Tons of Stormwind guard menu and gossip script fixes (Thx Alterego) - Npc-2497 Nimboya - Removed invisible aura (Thx Nomad, & djcenox for reporting the issue) - Hearthstone fix (Thx Nomad and LKArthas) - Faction correction for alliance auctioneer's in Stormwind Dwarven District (Thx PsyKOrion and Nomad) - Loot correction for NPC-46928 Dustbelcher Butcher (Thx Nomad) - Rockjaw Invader corrections (Thx JASPER and lastkarrde) - Heal Wounded Mountaineer spell now only works on Wounded Mountaineers (Thx Jasper) - Billy Goat Blaster can now only be used on Billy Goad (Thx Jasper) - Removed Durotar Tigers (Thx Jasper) - Fixed Corrupted Bloodtalon (Thx Jasper) - Nerog <Inscription Trainer> Corrections (Thx Nomad) - Mardant Strongoak <Druid Trainer> Corrections (Thx Nomad) - Azar Stronghammer <Paladin Trainer> Skills List Corrections (Thx Nomad) ------------- Quest Fixes: ------------- - Quest-14320 In Need of Ingredients (Thx Nomad) - Quest-12039 Black Blood of Yogg-Saron (Thx Nomad) - Quest-11606 Patience is a Virtue that We Don't Need (Thx Nomad) - Quest-11608 Bury Those Cockroaches! (Thx Nomad) - Quest-25260 Fizzled (Thx Nomad) - Quest-12243 Fire Upon the Waters (Thx Nomad & Svannon) - Quest fix - A Fighting Chance (Thx Nomad) - Quest Fix ""A Means to an End"" - Quest-27860 The Lost Ones (Thx Nomad) - Quest-24715 Repairing A-Me 01 (Thx Nomad) - Quest-24708 The Fossil-Finder 3000 (Thx Nomad) - Quest-26922 The Endless Flow (Thx Nomad) - Quest The Final Code - Quest-25194 Unbidden Visitors (Thx Nomad) - Quest-14370 Mysterious Azsharite (Thx Nomad) - Quest-27523 Duskwing, Oh How I Hate Thee... (Thx Nomad) - Quest-14130 Friends Come In All Colors (Thx Nomad) - Quest-27890 The Bad Dogs (Thx Nomad) - Quest-25236 Thunder Down Under (Thx Nomad) - Quest Verdant Sigil (Thx THOR) - A bunch of Gadgetzan quests fixed (Thx Nomad and Jasper) - Quest-27855 Reinforcements Denied (Thx Nomad) - Quest-27857 We're Under Attack! (Thx Nomad) - Quest-28630 ""Echo Three"" (Thx Jasper) - Quest-313 Forced to Watch from Afar (Thx Nomad) - Quests at ""The Altar of Storms"" (Thx Jasper) Signed-off-by: SkyFire <admin@projectskyfire.org>",Shell
Fixes issue #38 and stops the (annoying) input box movement when selected,JavaScript
Merge pull request #14 from ebeigarts/rspec-warnings Filter out annoying warnings in RSpec,Ruby
argh - it's in the args,Python
HATE HATE HATE HATE HATE,C++
Found the tab edit a bit annoying.,VimL
"Fix my mistake, argh",Ruby
"ENH: Update edge detector on mouse release. Edge detection can take a second or two, which is annoying when dragging the sliders. Updating on release is much smoother.",Python
"Negative margin was annoying me, also Capitol P ;) and Removed a redundant menu div",PHP
"init/calibrate.c: remove annoying printk Remove calibrate_delay_direct()'s KERN_DEBUG printk related to bogomips calculation as it appears when booting every core on setups with 'ignore_loglevel' which dmesg people scan for possible issues. As the message doesn't show very useful information to the widest audience of kernel boot message gazers, it should be removed. Introduced by commit d2b463135f84 (""init/calibrate.c: fix for critical bogoMIPS intermittent calculation failure""). Signed-off-by: Borislav Petkov <borislav.petkov@amd.com> Cc: Andrew Worsley <amworsley@gmail.com> Cc: Phil Carmody <ext-phil.2.carmody@nokia.com> Cc: Peter Zijlstra <peterz@infradead.org> Signed-off-by: Andrew Morton <akpm@linux-foundation.org> Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>",C
Fixed an annoying IE bug which was stopping the select box working in the editor,JavaScript
dataview: implementa auto-instalação. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
Finally fixed the annoying venv inclusion,Python
"That pause is pretty annoying, yes-yes?",Assembly
tasksel: valida comprimento do comando antes de validar tarefa. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
documents: corrige instruções de construção de modelos. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
ARGH! More messy kode!,C#
Removed annoying print...shouldn't have been there in the first place.,Python
"argh, readme spacing.",Ruby
"Accept this pull request or Fix it the right way. Problem: The RSS didn't got updated. It look likes it get the RSS from first time cache. Hypothesis: It's ROME's fault, issues. To regenerate the Problem: 1. Start the launcher. 2. Remember the feed. 3. Close the launcher. 4. Edit, Create or Delete post in tumblr. 5. Start the launcher again. 6. You'll see it doesn't changed. It makes me mad for hours.",Java
I hate this extend thing. It's so ridiculously weird.,JavaScript
mysterious bug appears from time to time *argh*,C
argh let varnish handle it,Ruby
"Don't hate me, but I renamed the sources directory.",Python
Remove annoying Private property warning,Objective-C
mad edits to menu to enable delta reports,JavaScript
added documentation for a checkbox because it's really annoying.,PHP
"Improved Maven / Spring 3.1 usage: Big cleanup of pom file to remove a bunch of annoying duplicate libraries, and to consolidate to a single spring jar naming convention, again to avoid duplicate libs. SuccessViewHandlerAdapter and ValidationFailureViewHandlerExceptionResolver now use the Spring 3.1 HandlerMethod interface, allowing us to throw away the evil ControllerMethodNegotiator.",Java
"this patch adds a workaround for a nasty YUI2 bug: 'saving' the DropdownCellEditor will push the first button in your parent dialog, and that's the close button. argh! solution: remove the yui-internal X-Close button and add a check to our own Close button to see if this was the 'ghost event'",Perl
"Fuck everything not fully supported by expressjs, I've just wasted a whole day trying out useless crap ARGH.",JavaScript
"issue #14 solved, aaaww infinite loops, i hate you!",C
"Changed the comment. This might not be the most productive thing one can be doing, but it annoyed me.",C
NPC will not attack any obstacle like mad TODO: use AI to implement combat logic,Java
a few more changes. Bertrand I hate you.,Python
"Fix youtube regex. Hate on regex. Hate on regex. And lastly, hate on regex. Nope, there's some more hatred.... hate on regex. I think I'm done now.",Scala
"Merge pull request #756 from mad-max/dvd_background added option to set background for ""playback CD/DVD"" - fixes #12783",C
Fixed priv-esc checking ranges and output. Fixed annoying indents.,Python
Fixed annoying break in thumbnails / arrows. Updated image thumb container to handle .close Updated jquerytools file for thumbnail slider. Still not working,Ruby
doc: Finalize v1.7.6 release notes Mad props to Uri Okrent for the new DAG feature! Signed-off-by: David Aguilar <davvid@gmail.com>,Python
doc: Finalize v1.7.6 release notes Mad props to Uri Okrent for the new DAG feature! Signed-off-by: David Aguilar <davvid@gmail.com>,Python
Hate you Firefox,JavaScript
Getting rid of annoying warning,Ruby
"Remove annoying white dots. Closes #3 This turned out to be something called 'texture bleeding'. It's caused when the S/T coordinates end up bordering the white in the texture JPG. The way I chose to fix it just nudges the texture S/T coordinates slightly inwards on the texture, so that you don't end up sampling colors just off the color.",Scala
New file in CoqIDE is not ANNOYING anymore. git-svn-id: svn+ssh://scm.gforge.inria.fr/svn/coq/trunk@15208 85f007b7-540e-0410-9357-904b9bb8a0f7,Coq
god i hate sbt,Scala
Fixed an annoying problem with selecting wall textures,Go
angry toolbar error fixed,Java
vcap guys I hate you,Ruby
don't make towlie annoying,CoffeeScript
CakePHP router is annoying,PHP
argh,Java
"Fixed old tool issue, took out annoying comments.",C++
Ignore my data and other annoying Xcode files,Objective-C
"ok, history -n is super annoying because you lose the [up][enter] thing for quickly re-running commands in a tab/pane",Emacs Lisp
added mad grammar rules,CoffeeScript
"Whateva, xserver and xwayland is annoying",C
"Revert ""Use $EDITOR instead of custom call to mvim"" This reverts commit ea96e1477facd9de94a52cdac219607dedef067e. This was really annoying",Shell
"Add updater.warnings option to enable/disable hidden file warnings. The hidden file warnings have been around a while, and they may be useful in certain situations. However, sometimes they can be annoying if the user intends to write to files that tup doesn't track. In this case they can disable updater.warnings",C
Changed run-tests.sh to not save theory files. This is annoying when you only care about run time.,Haskell
"Argh. For consistencies sake, let Solarized handle the background...",VimL
remove harmless but annoying double path,Ruby
[Good Guy Flattr] Shows annoying popup - has option do disable it.,PHP
"Make menu not handle events if left alt is pressed This makes it possible for users to go into fullscreen when the game starts, without selecting a menu item. We should probably leave left alt alone anyway, since most window managers use it for something, and it's really annoying when a program doesn't respect your window manager keybinds.",C++
Merge branch 'master' of github.com:visionmedia/mad,Shell
"Pretty much finished the entire GUI, some things need fixing: Sometimes the data isn't ordered correctly by the sorters, may be corrupted There needs to be new threads for each sortDisplay Blinking is annoying //COMMENTS because there are maps of arraylists of swaps...yeah Sorts need to be labeled Giving it a sorted data set freezes it...",Java
put a favicon in there to remove the annoying 404,Ruby
I hate karesh player,Python
"added more access checks, got mad at some rspec",Ruby
haters gonna hate,Java
fixed up a bit of annoying crap,Python
Merge branches 'mad-response' and 'mlx4' into fixes,C
